Season,Year,Medal,Team,NOC,Age,Sex,Records,Income
Summer,2016,N,Russia,RUS,17,F,13,UM
Summer,2016,N,Russia,RUS,17,M,2,UM
Summer,2016,N,Russia,RUS,18,F,6,UM
Summer,2016,N,Russia,RUS,18,M,4,UM
Summer,2016,N,Russia,RUS,19,F,5,UM
Summer,2016,N,Russia,RUS,19,M,15,UM
Summer,2016,N,Russia,RUS,20,F,7,UM
Summer,2016,N,Russia,RUS,20,M,3,UM
Summer,2016,N,Russia,RUS,21,F,8,UM
Summer,2016,N,Russia,RUS,21,M,11,UM
Summer,2016,N,Russia,RUS,22,F,5,UM
Summer,2016,N,Russia,RUS,22,M,6,UM
Summer,2016,N,Russia,RUS,23,F,3,UM
Summer,2016,N,Russia,RUS,23,M,2,UM
Summer,2016,N,Russia,RUS,24,F,7,UM
Summer,2016,N,Russia,RUS,24,M,18,UM
Summer,2016,N,Russia,RUS,25,F,14,UM
Summer,2016,N,Russia,RUS,25,M,11,UM
Summer,2016,N,Russia,RUS,26,F,12,UM
Summer,2016,N,Russia,RUS,26,M,8,UM
Summer,2016,N,Russia,RUS,27,F,5,UM
Summer,2016,N,Russia,RUS,27,M,16,UM
Summer,2016,N,Russia,RUS,28,F,12,UM
Summer,2016,N,Russia,RUS,28,M,18,UM
Summer,2016,N,Russia,RUS,29,F,5,UM
Summer,2016,N,Russia,RUS,29,M,12,UM
Summer,2016,N,Russia,RUS,30,F,2,UM
Summer,2016,N,Russia,RUS,30,M,10,UM
Summer,2016,N,Russia,RUS,31,F,5,UM
Summer,2016,N,Russia,RUS,31,M,9,UM
Summer,2016,N,Russia,RUS,32,M,3,UM
Summer,2016,N,Russia,RUS,33,F,1,UM
Summer,2016,N,Russia,RUS,33,M,3,UM
Summer,2016,N,Russia,RUS,34,M,2,UM
Summer,2016,N,Russia,RUS,35,M,2,UM
Summer,2016,N,Russia,RUS,36,F,2,UM
Summer,2016,N,Russia,RUS,38,F,2,UM
Summer,2016,N,Russia,RUS,38,M,1,UM
Summer,2016,N,Russia,RUS,39,M,2,UM
Summer,2016,N,Russia,RUS,40,M,3,UM
Summer,2016,N,Russia,RUS,42,M,1,UM
Summer,2016,N,Russia,RUS,44,M,1,UM
Summer,2016,N,Russia,RUS,46,M,3,UM
Summer,2016,N,Russia,RUS,51,F,1,UM
Summer,2016,N,Russia-1,RUS,19,F,1,UM
Summer,2016,N,Russia-1,RUS,25,M,1,UM
Summer,2016,N,Russia-1,RUS,27,M,1,UM
Summer,2016,N,Russia-1,RUS,31,F,1,UM
Summer,2016,N,Russia-2,RUS,30,M,1,UM
Summer,2016,N,Russia-2,RUS,36,M,1,UM
Summer,2016,N,Rwanda,RWA,18,F,1,L
Summer,2016,N,Rwanda,RWA,20,F,1,L
Summer,2016,N,Rwanda,RWA,21,M,1,L
Summer,2016,N,Rwanda,RWA,29,M,1,L
Summer,2016,N,Rwanda,RWA,33,F,1,L
Summer,2016,N,Rwanda,RWA,35,M,2,L
Summer,2016,N,Saint Lucia,LCA,20,F,1,UM
Summer,2016,N,Saint Lucia,LCA,21,F,1,UM
Summer,2016,N,Saint Lucia,LCA,21,M,1,UM
Summer,2016,N,Saint Lucia,LCA,27,M,1,UM
Summer,2016,N,Saint Lucia,LCA,32,F,1,UM
Summer,2016,N,Samoa,SAM,17,F,1,UM
Summer,2016,N,Samoa,SAM,18,M,1,UM
Summer,2016,N,Samoa,SAM,24,F,1,UM
Summer,2016,N,Samoa,SAM,24,M,1,UM
Summer,2016,N,Samoa,SAM,28,M,3,UM
Summer,2016,N,Samoa,SAM,35,F,2,UM
Summer,2016,N,San Marino,SMR,24,M,1,H
Summer,2016,N,San Marino,SMR,28,F,1,H
Summer,2016,N,San Marino,SMR,38,F,1,H
Summer,2016,N,San Marino,SMR,46,M,1,H
Summer,2016,N,Sao Tome and Principe,STP,19,M,1,LM
Summer,2016,N,Sao Tome and Principe,STP,25,M,1,LM
Summer,2016,N,Sao Tome and Principe,STP,38,F,1,LM
Summer,2016,N,Saudi Arabia,KSA,19,M,1,H
Summer,2016,N,Saudi Arabia,KSA,22,F,1,H
Summer,2016,N,Saudi Arabia,KSA,22,M,2,H
Summer,2016,N,Saudi Arabia,KSA,23,F,1,H
Summer,2016,N,Saudi Arabia,KSA,25,M,1,H
Summer,2016,N,Saudi Arabia,KSA,28,M,2,H
Summer,2016,N,Saudi Arabia,KSA,29,F,1,H
Summer,2016,N,Saudi Arabia,KSA,31,M,1,H
Summer,2016,N,Saudi Arabia,KSA,40,M,1,H
Summer,2016,N,Senegal,SEN,16,F,1,L
Summer,2016,N,Senegal,SEN,21,M,1,L
Summer,2016,N,Senegal,SEN,23,M,1,L
Summer,2016,N,Senegal,SEN,25,F,1,L
Summer,2016,N,Senegal,SEN,26,F,1,L
Summer,2016,N,Senegal,SEN,27,F,1,L
Summer,2016,N,Senegal,SEN,27,M,2,L
Summer,2016,N,Senegal,SEN,28,F,2,L
Summer,2016,N,Senegal,SEN,29,F,1,L
Summer,2016,N,Senegal,SEN,30,F,1,L
Summer,2016,N,Senegal,SEN,31,F,2,L
Summer,2016,N,Senegal,SEN,32,F,3,L
Summer,2016,N,Senegal,SEN,33,F,1,L
Summer,2016,N,Senegal,SEN,35,F,2,L
Summer,2016,N,Senegal,SEN,35,M,2,L
Summer,2016,N,Serbia,SRB,16,F,2,UM
Summer,2016,N,Serbia,SRB,20,M,1,UM
Summer,2016,N,Serbia,SRB,21,F,2,UM
Summer,2016,N,Serbia,SRB,22,M,3,UM
Summer,2016,N,Serbia,SRB,23,F,4,UM
Summer,2016,N,Serbia,SRB,23,M,2,UM
Summer,2016,N,Serbia,SRB,24,F,2,UM
Summer,2016,N,Serbia,SRB,24,M,2,UM
Summer,2016,N,Serbia,SRB,25,M,3,UM
Summer,2016,N,Serbia,SRB,26,F,6,UM
Summer,2016,N,Serbia,SRB,26,M,4,UM
Summer,2016,N,Serbia,SRB,27,F,3,UM
Summer,2016,N,Serbia,SRB,27,M,4,UM
Summer,2016,N,Serbia,SRB,28,F,3,UM
Summer,2016,N,Serbia,SRB,29,F,4,UM
Summer,2016,N,Serbia,SRB,29,M,2,UM
Summer,2016,N,Serbia,SRB,30,M,3,UM
Summer,2016,N,Serbia,SRB,31,F,1,UM
Summer,2016,N,Serbia,SRB,31,M,6,UM
Summer,2016,N,Serbia,SRB,32,M,5,UM
Summer,2016,N,Serbia,SRB,34,F,3,UM
Summer,2016,N,Serbia,SRB,36,M,1,UM
Summer,2016,N,Serbia,SRB,37,M,2,UM
Summer,2016,N,Serbia,SRB,39,F,1,UM
Summer,2016,N,Serbia,SRB,40,M,2,UM
Summer,2016,N,Serbia,SRB,44,M,2,UM
Summer,2016,N,Seychelles,SEY,18,M,1,H
Summer,2016,N,Seychelles,SEY,19,M,1,H
Summer,2016,N,Seychelles,SEY,22,M,1,H
Summer,2016,N,Seychelles,SEY,23,F,2,H
Summer,2016,N,Seychelles,SEY,23,M,1,H
Summer,2016,N,Seychelles,SEY,31,M,2,H
Summer,2016,N,Seychelles,SEY,32,M,1,H
Summer,2016,N,Seychelles,SEY,39,M,1,H
Summer,2016,N,Sierra Leone,SLE,18,F,1,L
Summer,2016,N,Sierra Leone,SLE,19,M,1,L
Summer,2016,N,Sierra Leone,SLE,24,F,1,L
Summer,2016,N,Sierra Leone,SLE,28,M,1,L
Summer,2016,N,Singapore,SGP,19,M,3,H
Summer,2016,N,Singapore,SGP,20,F,1,H
Summer,2016,N,Singapore,SGP,21,F,1,H
Summer,2016,N,Singapore,SGP,21,M,2,H
Summer,2016,N,Singapore,SGP,22,F,2,H
Summer,2016,N,Singapore,SGP,22,M,1,H
Summer,2016,N,Singapore,SGP,23,F,1,H
Summer,2016,N,Singapore,SGP,23,M,1,H
Summer,2016,N,Singapore,SGP,24,F,2,H
Summer,2016,N,Singapore,SGP,25,F,4,H
Summer,2016,N,Singapore,SGP,25,M,1,H
Summer,2016,N,Singapore,SGP,26,F,3,H
Summer,2016,N,Singapore,SGP,26,M,1,H
Summer,2016,N,Singapore,SGP,27,F,2,H
Summer,2016,N,Singapore,SGP,27,M,1,H
Summer,2016,N,Singapore,SGP,28,F,1,H
Summer,2016,N,Singapore,SGP,29,F,2,H
Summer,2016,N,Singapore,SGP,31,F,1,H
Summer,2016,N,Singapore,SGP,33,M,1,H
Summer,2016,N,Slovakia,SVK,18,M,1,H
Summer,2016,N,Slovakia,SVK,19,F,5,H
Summer,2016,N,Slovakia,SVK,19,M,1,H
Summer,2016,N,Slovakia,SVK,21,F,1,H
Summer,2016,N,Slovakia,SVK,21,M,1,H
Summer,2016,N,Slovakia,SVK,22,F,1,H
Summer,2016,N,Slovakia,SVK,23,F,2,H
Summer,2016,N,Slovakia,SVK,23,M,5,H
Summer,2016,N,Slovakia,SVK,24,F,1,H
Summer,2016,N,Slovakia,SVK,26,M,6,H
Summer,2016,N,Slovakia,SVK,27,F,2,H
Summer,2016,N,Slovakia,SVK,27,M,2,H
Summer,2016,N,Slovakia,SVK,28,F,2,H
Summer,2016,N,Slovakia,SVK,28,M,2,H
Summer,2016,N,Slovakia,SVK,29,M,1,H
Summer,2016,N,Slovakia,SVK,30,M,1,H
Summer,2016,N,Slovakia,SVK,31,F,3,H
Summer,2016,N,Slovakia,SVK,31,M,4,H
Summer,2016,N,Slovakia,SVK,32,F,1,H
Summer,2016,N,Slovakia,SVK,32,M,1,H
Summer,2016,N,Slovakia,SVK,33,F,2,H
Summer,2016,N,Slovakia,SVK,33,M,1,H
Summer,2016,N,Slovakia,SVK,34,M,1,H
Summer,2016,N,Slovakia,SVK,35,F,3,H
Summer,2016,N,Slovakia,SVK,36,F,1,H
Summer,2016,N,Slovakia,SVK,37,M,3,H
Summer,2016,N,Slovakia,SVK,40,M,1,H
Summer,2016,N,Slovenia,SLO,15,F,1,H
Summer,2016,N,Slovenia,SLO,19,F,2,H
Summer,2016,N,Slovenia,SLO,19,M,1,H
Summer,2016,N,Slovenia,SLO,20,M,2,H
Summer,2016,N,Slovenia,SLO,21,M,5,H
Summer,2016,N,Slovenia,SLO,22,F,4,H
Summer,2016,N,Slovenia,SLO,22,M,3,H
Summer,2016,N,Slovenia,SLO,23,M,1,H
Summer,2016,N,Slovenia,SLO,24,F,1,H
Summer,2016,N,Slovenia,SLO,24,M,2,H
Summer,2016,N,Slovenia,SLO,25,F,3,H
Summer,2016,N,Slovenia,SLO,25,M,4,H
Summer,2016,N,Slovenia,SLO,26,F,1,H
Summer,2016,N,Slovenia,SLO,26,M,4,H
Summer,2016,N,Slovenia,SLO,27,F,3,H
Summer,2016,N,Slovenia,SLO,27,M,3,H
Summer,2016,N,Slovenia,SLO,28,F,5,H
Summer,2016,N,Slovenia,SLO,28,M,1,H
Summer,2016,N,Slovenia,SLO,29,F,1,H
Summer,2016,N,Slovenia,SLO,29,M,3,H
Summer,2016,N,Slovenia,SLO,30,F,1,H
Summer,2016,N,Slovenia,SLO,30,M,3,H
Summer,2016,N,Slovenia,SLO,32,F,1,H
Summer,2016,N,Slovenia,SLO,32,M,1,H
Summer,2016,N,Slovenia,SLO,33,M,1,H
Summer,2016,N,Slovenia,SLO,34,F,3,H
Summer,2016,N,Slovenia,SLO,35,M,1,H
Summer,2016,N,Slovenia,SLO,36,F,1,H
Summer,2016,N,Slovenia,SLO,36,M,1,H
Summer,2016,N,Slovenia,SLO,39,M,2,H
Summer,2016,N,Slovenia,SLO,44,M,1,H
Summer,2016,N,Solomon Islands,SOL,19,M,1,LM
Summer,2016,N,Solomon Islands,SOL,22,F,1,LM
Summer,2016,N,Solomon Islands,SOL,33,F,1,LM
Summer,2016,N,Somalia,SOM,19,F,1,L
Summer,2016,N,Somalia,SOM,20,M,1,L
Summer,2016,N,South Africa,RSA,18,F,1,UM
Summer,2016,N,South Africa,RSA,18,M,3,UM
Summer,2016,N,South Africa,RSA,19,F,1,UM
Summer,2016,N,South Africa,RSA,19,M,2,UM
Summer,2016,N,South Africa,RSA,20,F,2,UM
Summer,2016,N,South Africa,RSA,20,M,6,UM
Summer,2016,N,South Africa,RSA,21,F,2,UM
Summer,2016,N,South Africa,RSA,21,M,4,UM
Summer,2016,N,South Africa,RSA,22,F,4,UM
Summer,2016,N,South Africa,RSA,22,M,16,UM
Summer,2016,N,South Africa,RSA,23,F,1,UM
Summer,2016,N,South Africa,RSA,23,M,11,UM
Summer,2016,N,South Africa,RSA,24,F,2,UM
Summer,2016,N,South Africa,RSA,24,M,14,UM
Summer,2016,N,South Africa,RSA,25,F,5,UM
Summer,2016,N,South Africa,RSA,25,M,7,UM
Summer,2016,N,South Africa,RSA,26,F,1,UM
Summer,2016,N,South Africa,RSA,26,M,6,UM
Summer,2016,N,South Africa,RSA,27,F,6,UM
Summer,2016,N,South Africa,RSA,27,M,1,UM
Summer,2016,N,South Africa,RSA,28,F,5,UM
Summer,2016,N,South Africa,RSA,28,M,3,UM
Summer,2016,N,South Africa,RSA,29,F,4,UM
Summer,2016,N,South Africa,RSA,29,M,4,UM
Summer,2016,N,South Africa,RSA,30,F,4,UM
Summer,2016,N,South Africa,RSA,31,M,5,UM
Summer,2016,N,South Africa,RSA,32,F,2,UM
Summer,2016,N,South Africa,RSA,33,F,2,UM
Summer,2016,N,South Africa,RSA,33,M,2,UM
Summer,2016,N,South Africa,RSA,34,F,1,UM
Summer,2016,N,South Africa,RSA,34,M,1,UM
Summer,2016,N,South Africa,RSA,36,F,1,UM
Summer,2016,N,South Africa,RSA,37,M,2,UM
Summer,2016,N,South Africa,RSA,38,M,1,UM
Summer,2016,N,South Korea,KOR,17,F,4,H
Summer,2016,N,South Korea,KOR,18,M,3,H
Summer,2016,N,South Korea,KOR,19,F,5,H
Summer,2016,N,South Korea,KOR,20,F,4,H
Summer,2016,N,South Korea,KOR,20,M,10,H
Summer,2016,N,South Korea,KOR,21,F,5,H
Summer,2016,N,South Korea,KOR,21,M,12,H
Summer,2016,N,South Korea,KOR,22,F,4,H
Summer,2016,N,South Korea,KOR,22,M,16,H
Summer,2016,N,South Korea,KOR,23,F,12,H
Summer,2016,N,South Korea,KOR,23,M,7,H
Summer,2016,N,South Korea,KOR,24,F,5,H
Summer,2016,N,South Korea,KOR,24,M,12,H
Summer,2016,N,South Korea,KOR,25,F,11,H
Summer,2016,N,South Korea,KOR,25,M,11,H
Summer,2016,N,South Korea,KOR,26,F,13,H
Summer,2016,N,South Korea,KOR,26,M,11,H
Summer,2016,N,South Korea,KOR,27,F,4,H
Summer,2016,N,South Korea,KOR,27,M,6,H
Summer,2016,N,South Korea,KOR,28,F,7,H
Summer,2016,N,South Korea,KOR,28,M,7,H
Summer,2016,N,South Korea,KOR,29,F,10,H
Summer,2016,N,South Korea,KOR,29,M,3,H
Summer,2016,N,South Korea,KOR,30,F,6,H
Summer,2016,N,South Korea,KOR,30,M,11,H
Summer,2016,N,South Korea,KOR,31,F,4,H
Summer,2016,N,South Korea,KOR,31,M,4,H
Summer,2016,N,South Korea,KOR,32,F,3,H
Summer,2016,N,South Korea,KOR,32,M,9,H
Summer,2016,N,South Korea,KOR,33,F,2,H
Summer,2016,N,South Korea,KOR,33,M,1,H
Summer,2016,N,South Korea,KOR,34,F,1,H
Summer,2016,N,South Korea,KOR,34,M,1,H
Summer,2016,N,South Korea,KOR,35,F,1,H
Summer,2016,N,South Korea,KOR,35,M,1,H
Summer,2016,N,South Korea,KOR,36,F,1,H
Summer,2016,N,South Korea,KOR,36,M,2,H
Summer,2016,N,South Korea,KOR,38,F,1,H
Summer,2016,N,South Korea,KOR,43,F,1,H
Summer,2016,N,South Korea-1,KOR,27,M,1,H
Summer,2016,N,South Korea-1,KOR,29,M,1,H
Summer,2016,N,South Korea-2,KOR,22,F,1,H
Summer,2016,N,South Korea-2,KOR,25,M,1,H
Summer,2016,N,South Korea-2,KOR,26,F,1,H
Summer,2016,N,South Korea-2,KOR,26,M,1,H
Summer,2016,N,South Sudan,SSD,18,F,1,L
Summer,2016,N,South Sudan,SSD,22,M,1,L
Summer,2016,N,South Sudan,SSD,32,M,1,L
Summer,2016,N,Spain,ESP,16,F,1,H
Summer,2016,N,Spain,ESP,17,M,2,H
Summer,2016,N,Spain,ESP,18,F,7,H
Summer,2016,N,Spain,ESP,18,M,1,H
Summer,2016,N,Spain,ESP,19,F,4,H
Summer,2016,N,Spain,ESP,19,M,2,H
Summer,2016,N,Spain,ESP,20,F,4,H
Summer,2016,N,Spain,ESP,20,M,4,H
Summer,2016,N,Spain,ESP,21,F,5,H
Summer,2016,N,Spain,ESP,21,M,1,H
Summer,2016,N,Spain,ESP,22,F,5,H
Summer,2016,N,Spain,ESP,22,M,16,H
Summer,2016,N,Spain,ESP,23,F,12,H
Summer,2016,N,Spain,ESP,23,M,17,H
Summer,2016,N,Spain,ESP,24,F,7,H
Summer,2016,N,Spain,ESP,24,M,12,H
Summer,2016,N,Spain,ESP,25,F,11,H
Summer,2016,N,Spain,ESP,25,M,15,H
Summer,2016,N,Spain,ESP,26,F,13,H
Summer,2016,N,Spain,ESP,26,M,10,H
Summer,2016,N,Spain,ESP,27,F,12,H
Summer,2016,N,Spain,ESP,27,M,12,H
Summer,2016,N,Spain,ESP,28,F,13,H
Summer,2016,N,Spain,ESP,28,M,13,H
Summer,2016,N,Spain,ESP,29,F,5,H
Summer,2016,N,Spain,ESP,29,M,5,H
Summer,2016,N,Spain,ESP,30,F,7,H
Summer,2016,N,Spain,ESP,30,M,7,H
Summer,2016,N,Spain,ESP,31,F,4,H
Summer,2016,N,Spain,ESP,31,M,7,H
Summer,2016,N,Spain,ESP,32,F,7,H
Summer,2016,N,Spain,ESP,32,M,13,H
Summer,2016,N,Spain,ESP,33,F,7,H
Summer,2016,N,Spain,ESP,33,M,6,H
Summer,2016,N,Spain,ESP,34,F,4,H
Summer,2016,N,Spain,ESP,34,M,4,H
Summer,2016,N,Spain,ESP,35,F,4,H
Summer,2016,N,Spain,ESP,35,M,1,H
Summer,2016,N,Spain,ESP,36,F,3,H
Summer,2016,N,Spain,ESP,36,M,5,H
Summer,2016,N,Spain,ESP,37,F,1,H
Summer,2016,N,Spain,ESP,37,M,7,H
Summer,2016,N,Spain,ESP,38,F,2,H
Summer,2016,N,Spain,ESP,39,F,1,H
Summer,2016,N,Spain,ESP,41,M,2,H
Summer,2016,N,Spain,ESP,42,M,2,H
Summer,2016,N,Spain,ESP,43,F,2,H
Summer,2016,N,Spain,ESP,43,M,1,H
Summer,2016,N,Spain,ESP,46,M,1,H
Summer,2016,N,Spain,ESP,50,F,2,H
Summer,2016,N,Spain,ESP,54,M,1,H
Summer,2016,N,Spain-1,ESP,22,F,1,H
Summer,2016,N,Spain-1,ESP,27,F,2,H
Summer,2016,N,Spain-1,ESP,28,M,1,H
Summer,2016,N,Spain-1,ESP,34,M,2,H
Summer,2016,N,Spain-2,ESP,33,F,1,H
Summer,2016,N,Spain-2,ESP,34,F,1,H
Summer,2016,N,Sri Lanka,SRI,17,F,1,LM
Summer,2016,N,Sri Lanka,SRI,20,M,1,LM
Summer,2016,N,Sri Lanka,SRI,24,M,1,LM
Summer,2016,N,Sri Lanka,SRI,25,M,1,LM
Summer,2016,N,Sri Lanka,SRI,31,M,2,LM
Summer,2016,N,Sri Lanka,SRI,34,F,1,LM
Summer,2016,N,Sri Lanka,SRI,35,M,2,LM
Summer,2016,N,Sri Lanka,SRI,38,M,1,LM
Summer,2016,N,Sudan,SUD,16,F,1,LM
Summer,2016,N,Sudan,SUD,19,M,1,LM
Summer,2016,N,Sudan,SUD,21,M,1,LM
Summer,2016,N,Sudan,SUD,22,M,1,LM
Summer,2016,N,Sudan,SUD,25,F,1,LM
Summer,2016,N,Sudan,SUD,25,M,1,LM
Summer,2016,N,Suriname,SUR,19,M,1,UM
Summer,2016,N,Suriname,SUR,21,F,1,UM
Summer,2016,N,Suriname,SUR,21,M,1,UM
Summer,2016,N,Suriname,SUR,25,F,1,UM
Summer,2016,N,Suriname,SUR,30,M,2,UM
Summer,2016,N,Swaziland,SWZ,23,F,1,LM
Summer,2016,N,Swaziland,SWZ,28,M,1,LM
Summer,2016,N,Sweden,SWE,17,F,4,H
Summer,2016,N,Sweden,SWE,18,F,2,H
Summer,2016,N,Sweden,SWE,19,F,6,H
Summer,2016,N,Sweden,SWE,19,M,1,H
Summer,2016,N,Sweden,SWE,20,M,2,H
Summer,2016,N,Sweden,SWE,21,F,2,H
Summer,2016,N,Sweden,SWE,21,M,3,H
Summer,2016,N,Sweden,SWE,22,F,11,H
Summer,2016,N,Sweden,SWE,22,M,9,H
Summer,2016,N,Sweden,SWE,23,F,5,H
Summer,2016,N,Sweden,SWE,23,M,5,H
Summer,2016,N,Sweden,SWE,24,F,1,H
Summer,2016,N,Sweden,SWE,24,M,6,H
Summer,2016,N,Sweden,SWE,25,F,6,H
Summer,2016,N,Sweden,SWE,25,M,7,H
Summer,2016,N,Sweden,SWE,26,F,7,H
Summer,2016,N,Sweden,SWE,26,M,7,H
Summer,2016,N,Sweden,SWE,27,F,7,H
Summer,2016,N,Sweden,SWE,27,M,1,H
Summer,2016,N,Sweden,SWE,28,F,5,H
Summer,2016,N,Sweden,SWE,28,M,3,H
Summer,2016,N,Sweden,SWE,29,F,7,H
Summer,2016,N,Sweden,SWE,29,M,8,H
Summer,2016,N,Sweden,SWE,30,F,2,H
Summer,2016,N,Sweden,SWE,30,M,1,H
Summer,2016,N,Sweden,SWE,31,F,5,H
Summer,2016,N,Sweden,SWE,31,M,2,H
Summer,2016,N,Sweden,SWE,32,M,1,H
Summer,2016,N,Sweden,SWE,33,F,1,H
Summer,2016,N,Sweden,SWE,33,M,1,H
Summer,2016,N,Sweden,SWE,34,F,1,H
Summer,2016,N,Sweden,SWE,34,M,4,H
Summer,2016,N,Sweden,SWE,35,F,2,H
Summer,2016,N,Sweden,SWE,35,M,3,H
Summer,2016,N,Sweden,SWE,36,F,2,H
Summer,2016,N,Sweden,SWE,37,F,1,H
Summer,2016,N,Sweden,SWE,38,F,1,H
Summer,2016,N,Sweden,SWE,38,M,1,H
Summer,2016,N,Sweden,SWE,39,F,1,H
Summer,2016,N,Sweden,SWE,40,M,2,H
Summer,2016,N,Sweden,SWE,41,F,4,H
Summer,2016,N,Sweden,SWE,44,F,2,H
Summer,2016,N,Sweden,SWE,44,M,1,H
Summer,2016,N,Sweden,SWE,49,F,2,H
Summer,2016,N,Sweden,SWE,50,M,1,H
Summer,2016,N,Sweden,SWE,54,M,2,H
Summer,2016,N,Switzerland,SUI,18,F,2,H
Summer,2016,N,Switzerland,SUI,20,F,3,H
Summer,2016,N,Switzerland,SUI,20,M,4,H
Summer,2016,N,Switzerland,SUI,21,F,4,H
Summer,2016,N,Switzerland,SUI,21,M,15,H
Summer,2016,N,Switzerland,SUI,22,F,7,H
Summer,2016,N,Switzerland,SUI,22,M,3,H
Summer,2016,N,Switzerland,SUI,23,F,9,H
Summer,2016,N,Switzerland,SUI,23,M,18,H
Summer,2016,N,Switzerland,SUI,24,F,2,H
Summer,2016,N,Switzerland,SUI,24,M,8,H
Summer,2016,N,Switzerland,SUI,25,F,3,H
Summer,2016,N,Switzerland,SUI,25,M,5,H
Summer,2016,N,Switzerland,SUI,26,F,2,H
Summer,2016,N,Switzerland,SUI,26,M,5,H
Summer,2016,N,Switzerland,SUI,27,F,8,H
Summer,2016,N,Switzerland,SUI,27,M,6,H
Summer,2016,N,Switzerland,SUI,28,F,1,H
Summer,2016,N,Switzerland,SUI,28,M,5,H
Summer,2016,N,Switzerland,SUI,29,F,6,H
Summer,2016,N,Switzerland,SUI,30,F,1,H
Summer,2016,N,Switzerland,SUI,30,M,2,H
Summer,2016,N,Switzerland,SUI,31,M,1,H
Summer,2016,N,Switzerland,SUI,32,F,1,H
Summer,2016,N,Switzerland,SUI,33,M,3,H
Summer,2016,N,Switzerland,SUI,34,M,4,H
Summer,2016,N,Switzerland,SUI,35,M,6,H
Summer,2016,N,Switzerland,SUI,36,F,1,H
Summer,2016,N,Switzerland,SUI,47,F,1,H
Summer,2016,N,Switzerland,SUI,50,F,1,H
Summer,2016,N,Switzerland-1,SUI,24,F,1,H
Summer,2016,N,Switzerland-1,SUI,31,F,1,H
Summer,2016,N,Switzerland-2,SUI,24,F,1,H
Summer,2016,N,Switzerland-2,SUI,34,F,1,H
Summer,2016,N,Syria,SYR,19,F,1,LM
Summer,2016,N,Syria,SYR,22,F,1,LM
Summer,2016,N,Syria,SYR,22,M,2,LM
Summer,2016,N,Syria,SYR,27,F,1,LM
Summer,2016,N,Syria,SYR,28,M,1,LM
Summer,2016,N,Syria,SYR,29,M,1,LM
Summer,2016,N,Tajikistan,TJK,14,F,1,LM
Summer,2016,N,Tajikistan,TJK,18,M,1,LM
Summer,2016,N,Tajikistan,TJK,23,M,1,LM
Summer,2016,N,Tajikistan,TJK,27,F,1,LM
Summer,2016,N,Tajikistan,TJK,29,M,2,LM
Summer,2016,N,Tanzania,TAN,20,M,1,L
Summer,2016,N,Tanzania,TAN,22,M,2,L
Summer,2016,N,Tanzania,TAN,24,M,1,L
Summer,2016,N,Tanzania,TAN,25,F,1,L
Summer,2016,N,Tanzania,TAN,28,F,1,L
Summer,2016,N,Tanzania,TAN,30,M,1,L
Summer,2016,N,Thailand,THA,18,F,1,UM
Summer,2016,N,Thailand,THA,20,F,3,UM
Summer,2016,N,Thailand,THA,20,M,4,UM
Summer,2016,N,Thailand,THA,21,F,2,UM
Summer,2016,N,Thailand,THA,21,M,3,UM
Summer,2016,N,Thailand,THA,22,F,2,UM
Summer,2016,N,Thailand,THA,22,M,1,UM
Summer,2016,N,Thailand,THA,23,F,1,UM
Summer,2016,N,Thailand,THA,23,M,3,UM
Summer,2016,N,Thailand,THA,24,F,4,UM
Summer,2016,N,Thailand,THA,25,M,1,UM
Summer,2016,N,Thailand,THA,26,F,4,UM
Summer,2016,N,Thailand,THA,26,M,2,UM
Summer,2016,N,Thailand,THA,27,F,1,UM
Summer,2016,N,Thailand,THA,27,M,1,UM
Summer,2016,N,Thailand,THA,28,F,1,UM
Summer,2016,N,Thailand,THA,28,M,3,UM
Summer,2016,N,Thailand,THA,30,F,2,UM
Summer,2016,N,Thailand,THA,30,M,1,UM
Summer,2016,N,Thailand,THA,31,M,1,UM
Summer,2016,N,Thailand,THA,32,F,2,UM
Summer,2016,N,Thailand,THA,34,M,3,UM
Summer,2016,N,Thailand,THA,35,F,1,UM
Summer,2016,N,Thailand,THA,35,M,1,UM
Summer,2016,N,Thailand,THA,36,M,1,UM
Summer,2016,N,Thailand,THA,37,F,1,UM
Summer,2016,N,Thailand,THA,42,F,1,UM
Summer,2016,N,Thailand,THA,46,M,1,UM
Summer,2016,N,Timor Leste,TLS,18,F,1,LM
Summer,2016,N,Timor Leste,TLS,29,M,1,LM
Summer,2016,N,Timor Leste,TLS,31,F,1,LM
Summer,2016,N,Togo,TOG,17,F,1,L
Summer,2016,N,Togo,TOG,17,M,1,L
Summer,2016,N,Togo,TOG,18,F,1,L
Summer,2016,N,Togo,TOG,19,F,1,L
Summer,2016,N,Togo,TOG,23,M,1,L
Summer,2016,N,Tonga,TGA,18,F,2,UM
Summer,2016,N,Tonga,TGA,18,M,1,UM
Summer,2016,N,Tonga,TGA,21,M,1,UM
Summer,2016,N,Tonga,TGA,22,F,1,UM
Summer,2016,N,Tonga,TGA,26,M,1,UM
Summer,2016,N,Tonga,TGA,32,M,1,UM
Summer,2016,N,Trinidad and Tobago,TTO,18,F,1,H
Summer,2016,N,Trinidad and Tobago,TTO,19,F,4,H
Summer,2016,N,Trinidad and Tobago,TTO,20,M,3,H
Summer,2016,N,Trinidad and Tobago,TTO,23,M,2,H
Summer,2016,N,Trinidad and Tobago,TTO,24,F,4,H
